15004;5;1;4;NULL;20;NULL;44;NULL;67;NULL;87;NULL;10;NULL;37;48;NULL;68;73;NULL;7;NULL;23;NULL;NULL;53;NULL;75;90
15005;5;1;NULL;11;NULL;32;41;NULL;60;72;NULL;NULL;18;24;NULL;NULL;54;NULL;77;81;9;NULL;25;NULL;42;59;NULL;NULL;88
15006;5;1;1;12;NULL;36;NULL;57;64;NULL;NULL;3;NULL;26;39;NULL;NULL;69;70;NULL;NULL;14;28;NULL;49;58;NULL;NULL;80
15010;5;3;5;17;NULL;NULL;45;NULL;60;NULL;80;NULL;NULL;22;30;NULL;56;NULL;74;86;NULL;18;NULL;33;48;NULL;68;78;NULL
15011;5;3;NULL;14;25;NULL;49;50;NULL;NULL;82;3;NULL;27;37;NULL;NULL;64;77;NULL;9;15;NULL;39;NULL;51;65;NULL;NULL
15012;5;3;1;10;NULL;NULL;40;NULL;NULL;70;87;2;NULL;20;32;NULL;53;63;NULL;NULL;NULL;NULL;24;NULL;44;55;NULL;79;90
15016;5;5;7;NULL;20;NULL;42;NULL;NULL;75;82;NULL;NULL;25;30;NULL;56;64;NULL;89;8;17;NULL;37;44;NULL;69;NULL;NULL
15017;5;5;NULL;13;22;NULL;NULL;51;NULL;72;80;4;NULL;29;33;NULL;58;NULL;73;NULL;NULL;19;NULL;34;40;NULL;63;NULL;86
15018;5;5;2;15;NULL;36;NULL;52;67;NULL;NULL;5;NULL;24;39;NULL;NULL;68;NULL;87;NULL;16;26;NULL;49;53;NULL;79;NULL
15022;5;7;4;NULL;26;NULL;41;NULL;65;NULL;83;NULL;10;NULL;30;42;NULL;66;70;NULL;6;NULL;29;NULL;NULL;55;NULL;78;86
15023;5;7;NULL;16;NULL;32;45;NULL;61;74;NULL;NULL;19;21;NULL;NULL;50;NULL;75;81;3;NULL;22;NULL;47;58;NULL;NULL;87
15024;5;7;2;12;NULL;35;NULL;54;64;NULL;NULL;9;NULL;23;36;NULL;NULL;69;76;NULL;NULL;14;24;NULL;40;59;NULL;NULL;80
15028;5;9;NULL;12;NULL;31;44;NULL;65;73;NULL;NULL;17;23;NULL;NULL;50;NULL;77;86;2;NULL;24;NULL;49;56;NULL;NULL;87
15029;5;9;4;16;NULL;32;NULL;52;60;NULL;NULL;7;NULL;22;34;NULL;NULL;61;74;NULL;NULL;19;25;NULL;45;54;NULL;NULL;82
15030;5;9;NULL;NULL;28;30;NULL;59;62;NULL;81;NULL;11;NULL;36;43;NULL;NULL;70;90;1;18;NULL;NULL;46;NULL;63;71;NULL
15034;5;11;NULL;11;20;NULL;42;58;NULL;NULL;86;6;NULL;26;35;NULL;NULL;62;72;NULL;7;18;NULL;36;NULL;59;63;NULL;NULL
15035;5;11;1;13;NULL;NULL;44;NULL;NULL;71;84;4;NULL;22;31;NULL;50;67;NULL;NULL;NULL;NULL;23;NULL;48;55;NULL;79;87
15036;5;11;2;NULL;NULL;30;47;NULL;NULL;76;80;NULL;10;21;NULL;NULL;54;64;NULL;85;5;14;NULL;37;49;NULL;65;NULL;NULL
15040;5;13;NULL;14;NULL;37;45;NULL;63;74;NULL;NULL;16;20;NULL;NULL;54;NULL;79;83;1;NULL;23;NULL;49;55;NULL;NULL;87
15041;5;13;2;12;NULL;31;NULL;52;64;NULL;NULL;6;NULL;21;35;NULL;NULL;67;77;NULL;NULL;17;28;NULL;43;59;NULL;NULL;90
15042;5;13;NULL;NULL;29;34;NULL;57;62;NULL;81;NULL;15;NULL;38;40;NULL;NULL;70;86;4;19;NULL;NULL;41;NULL;66;73;NULL
15046;5;15;NULL;17;NULL;39;40;NULL;65;72;NULL;NULL;19;22;NULL;NULL;50;NULL;73;80;3;NULL;26;NULL;42;52;NULL;NULL;83
15047;5;15;4;14;NULL;31;NULL;51;63;NULL;NULL;6;NULL;20;35;NULL;NULL;69;71;NULL;NULL;18;28;NULL;48;53;NULL;NULL;89
15048;5;15;NULL;NULL;23;34;NULL;56;66;NULL;86;NULL;15;NULL;36;44;NULL;NULL;74;90;5;16;NULL;NULL;46;NULL;67;79;NULL
15052;5;17;3;12;NULL;32;NULL;52;65;NULL;NULL;5;NULL;23;33;NULL;NULL;68;NULL;81;NULL;17;29;NULL;44;59;NULL;79;NULL
15053;5;17;4;NULL;24;NULL;43;NULL;NULL;72;87;NULL;NULL;25;35;NULL;51;61;NULL;88;6;13;NULL;38;45;NULL;62;NULL;NULL
15054;5;17;NULL;15;26;NULL;NULL;50;60;NULL;82;NULL;NULL;27;NULL;40;55;NULL;70;86;2;NULL;NULL;39;46;NULL;63;71;NULL
15058;5;19;1;NULL;20;NULL;42;NULL;NULL;70;85;NULL;NULL;23;35;NULL;57;66;NULL;87;7;18;NULL;37;46;NULL;69;NULL;NULL
15059;5;19;NULL;12;24;NULL;NULL;54;61;NULL;86;NULL;NULL;27;NULL;44;55;NULL;74;90;8;NULL;NULL;33;45;NULL;64;77;NULL
15060;5;19;4;10;NULL;NULL;40;NULL;NULL;75;81;NULL;11;NULL;32;48;NULL;62;76;NULL;9;NULL;26;NULL;NULL;56;65;NULL;84
15064;5;21;NULL;13;NULL;33;42;NULL;64;72;NULL;NULL;15;21;NULL;NULL;52;NULL;76;82;6;NULL;23;NULL;44;54;NULL;NULL;90
15065;5;21;2;NULL;25;NULL;45;NULL;63;NULL;81;NULL;19;NULL;35;46;NULL;68;74;NULL;4;NULL;28;NULL;NULL;55;NULL;75;88
15066;5;21;8;10;NULL;34;NULL;56;66;NULL;NULL;9;NULL;20;39;NULL;NULL;69;78;NULL;NULL;16;22;NULL;41;58;NULL;NULL;86
15070;5;23;NULL;13;NULL;38;45;NULL;64;76;NULL;NULL;14;20;NULL;NULL;55;NULL;78;83;4;NULL;29;NULL;48;59;NULL;NULL;90
15071;5;23;7;12;NULL;31;NULL;56;65;NULL;NULL;8;NULL;27;33;NULL;NULL;69;74;NULL;NULL;19;28;NULL;47;58;NULL;NULL;85
15072;5;23;NULL;NULL;26;30;NULL;53;63;NULL;80;NULL;11;NULL;34;44;NULL;NULL;70;87;1;15;NULL;NULL;49;NULL;66;71;NULL
15076;5;25;NULL;15;NULL;37;47;NULL;61;71;NULL;NULL;18;20;NULL;NULL;51;NULL;73;81;4;NULL;28;NULL;48;55;NULL;NULL;90
15077;5;25;7;NULL;27;NULL;43;NULL;64;NULL;84;NULL;12;NULL;39;46;NULL;68;78;NULL;9;NULL;29;NULL;NULL;57;NULL;79;88
15078;5;25;1;10;NULL;31;NULL;50;60;NULL;NULL;8;NULL;22;33;NULL;NULL;69;76;NULL;NULL;19;23;NULL;49;52;NULL;NULL;80
15082;5;27;NULL;10;NULL;38;40;NULL;64;72;NULL;NULL;12;24;NULL;NULL;58;NULL;74;85;1;NULL;25;NULL;46;59;NULL;NULL;86
15083;5;27;2;NULL;20;NULL;44;NULL;60;NULL;81;NULL;19;NULL;34;47;NULL;65;76;NULL;4;NULL;22;NULL;NULL;56;NULL;79;84
15084;5;27;6;16;NULL;33;NULL;50;63;NULL;NULL;7;NULL;26;35;NULL;NULL;66;77;NULL;NULL;18;27;NULL;45;51;NULL;NULL;87
15088;5;29;2;14;NULL;38;NULL;53;66;NULL;NULL;6;NULL;20;39;NULL;NULL;67;NULL;85;NULL;17;29;NULL;47;59;NULL;76;NULL
15089;5;29;4;NULL;26;NULL;41;NULL;NULL;70;83;NULL;NULL;28;30;NULL;50;63;NULL;90;7;11;NULL;37;46;NULL;68;NULL;NULL
15090;5;29;NULL;19;22;NULL;NULL;52;60;NULL;80;NULL;NULL;25;NULL;42;56;NULL;72;84;3;NULL;NULL;33;43;NULL;62;77;NULL
15094;5;31;NULL;10;26;NULL;43;53;NULL;NULL;82;3;NULL;28;33;NULL;NULL;62;72;NULL;4;15;NULL;36;NULL;56;65;NULL;NULL
15095;5;31;6;19;NULL;NULL;44;NULL;NULL;76;81;8;NULL;23;34;NULL;50;64;NULL;NULL;NULL;NULL;24;NULL;46;55;NULL;78;87
15096;5;31;1;12;NULL;NULL;47;NULL;69;NULL;88;NULL;NULL;20;37;NULL;51;NULL;70;89;NULL;16;21;NULL;49;58;NULL;79;NULL
15100;5;33;6;NULL;24;NULL;41;NULL;NULL;74;80;NULL;NULL;25;31;NULL;53;61;NULL;82;8;18;NULL;37;48;NULL;64;NULL;NULL
15101;5;33;NULL;10;26;NULL;NULL;52;NULL;71;86;4;NULL;28;33;NULL;58;NULL;75;NULL;NULL;12;NULL;38;47;NULL;66;NULL;87
15102;5;33;2;17;NULL;36;NULL;51;62;NULL;NULL;9;NULL;20;39;NULL;NULL;63;NULL;88;NULL;19;27;NULL;45;55;NULL;72;NULL
15106;5;35;4;12;NULL;NULL;44;NULL;62;NULL;81;NULL;NULL;27;32;NULL;57;NULL;73;85;NULL;16;NULL;34;49;NULL;65;79;NULL
15107;5;35;NULL;14;23;NULL;41;53;NULL;NULL;86;1;NULL;29;35;NULL;NULL;66;71;NULL;9;18;NULL;37;NULL;54;69;NULL;NULL
15108;5;35;2;10;NULL;NULL;40;NULL;NULL;72;87;3;NULL;20;36;NULL;55;64;NULL;NULL;NULL;NULL;25;NULL;47;58;NULL;75;88
15112;5;37;NULL;12;NULL;30;46;NULL;64;70;NULL;NULL;14;21;NULL;NULL;50;NULL;72;85;3;NULL;29;NULL;47;58;NULL;NULL;88
15113;5;37;4;11;NULL;34;NULL;51;65;NULL;NULL;9;NULL;24;37;NULL;NULL;68;73;NULL;NULL;17;27;NULL;43;56;NULL;NULL;82
15114;5;37;NULL;NULL;20;32;NULL;54;60;NULL;81;NULL;10;NULL;39;42;NULL;NULL;74;84;8;19;NULL;NULL;44;NULL;67;77;NULL
15118;5;39;5;NULL;21;NULL;45;NULL;66;NULL;80;NULL;13;NULL;31;46;NULL;67;72;NULL;9;NULL;27;NULL;NULL;55;NULL;73;89
