15001;5;0;NULL;NULL;29;33;NULL;51;62;NULL;84;NULL;16;NULL;34;43;NULL;NULL;76;85;2;17;NULL;NULL;47;NULL;65;78;NULL
15002;5;0;NULL;NULL;21;NULL;40;50;NULL;79;86;6;NULL;27;35;NULL;52;NULL;NULL;89;8;19;NULL;38;46;NULL;66;NULL;NULL
15003;5;0;5;13;NULL;NULL;45;NULL;61;71;NULL;NULL;15;NULL;30;NULL;55;NULL;74;82;NULL;NULL;22;31;NULL;56;63;NULL;83
15007;5;2;8;11;NULL;NULL;41;NULL;67;NULL;81;NULL;NULL;26;36;NULL;54;NULL;72;89;NULL;19;29;NULL;46;59;NULL;76;NULL
15008;5;2;7;NULL;21;NULL;NULL;57;NULL;71;83;NULL;13;NULL;31;47;NULL;62;75;NULL;NULL;NULL;23;35;NULL;58;66;NULL;84
15009;5;2;4;NULL;NULL;34;42;NULL;NULL;73;85;NULL;12;28;NULL;NULL;52;61;NULL;88;6;16;NULL;38;43;NULL;69;NULL;NULL
15013;5;4;NULL;18;21;NULL;NULL;55;60;NULL;88;NULL;NULL;27;NULL;46;59;NULL;70;90;3;NULL;NULL;35;48;NULL;66;71;NULL
15014;5;4;NULL;10;NULL;32;45;NULL;61;NULL;81;NULL;NULL;23;38;NULL;54;NULL;74;85;6;12;NULL;NULL;47;57;NULL;76;NULL
15015;5;4;1;11;NULL;NULL;41;NULL;NULL;77;83;NULL;14;NULL;31;43;NULL;62;78;NULL;9;NULL;28;NULL;NULL;50;65;NULL;84
15019;5;6;NULL;NULL;20;31;NULL;57;60;NULL;88;NULL;13;NULL;33;43;NULL;NULL;73;90;5;17;NULL;NULL;48;NULL;68;77;NULL
15020;5;6;NULL;NULL;25;NULL;44;51;NULL;72;85;1;NULL;27;38;NULL;56;NULL;NULL;89;7;11;NULL;39;46;NULL;67;NULL;NULL
15021;5;6;8;15;NULL;NULL;49;NULL;62;71;NULL;NULL;18;NULL;34;NULL;52;NULL;79;82;NULL;NULL;28;37;NULL;53;63;NULL;84
15025;5;8;NULL;NULL;21;NULL;40;53;NULL;76;83;6;NULL;29;33;NULL;55;NULL;NULL;89;9;10;NULL;39;41;NULL;67;NULL;NULL
15026;5;8;8;13;NULL;NULL;47;NULL;64;72;NULL;NULL;14;NULL;35;NULL;57;NULL;78;80;NULL;NULL;20;37;NULL;58;68;NULL;84
15027;5;8;3;NULL;26;NULL;42;NULL;66;NULL;85;NULL;15;NULL;38;48;NULL;69;75;NULL;5;NULL;27;NULL;NULL;51;NULL;79;88
15031;5;10;3;12;NULL;NULL;43;NULL;60;NULL;88;NULL;NULL;25;33;NULL;51;NULL;73;90;NULL;19;NULL;38;45;NULL;61;78;NULL
15032;5;10;8;NULL;24;NULL;NULL;56;NULL;74;82;NULL;15;NULL;32;46;NULL;66;77;NULL;NULL;NULL;29;34;NULL;57;69;NULL;83
15033;5;10;9;16;NULL;NULL;40;NULL;68;NULL;81;NULL;NULL;27;39;NULL;52;NULL;70;89;NULL;17;28;NULL;41;53;NULL;75;NULL
15037;5;12;NULL;NULL;25;NULL;44;53;NULL;76;84;3;NULL;27;32;NULL;58;NULL;NULL;88;9;13;NULL;36;46;NULL;69;NULL;NULL
15038;5;12;5;10;NULL;NULL;47;NULL;60;72;NULL;NULL;11;NULL;30;NULL;50;NULL;78;85;NULL;NULL;22;33;NULL;56;65;NULL;89
