9004;3;1;NULL;10;26;NULL;48;51;NULL;NULL;80;3;NULL;28;37;NULL;NULL;61;74;NULL;6;15;NULL;38;NULL;53;69;NULL;NULL
9005;3;1;2;19;NULL;NULL;45;NULL;NULL;72;84;5;NULL;23;36;NULL;54;66;NULL;NULL;NULL;NULL;24;NULL;47;55;NULL;75;90
9006;3;1;7;NULL;NULL;34;40;NULL;NULL;79;82;NULL;11;21;NULL;NULL;52;62;NULL;89;9;12;NULL;39;43;NULL;67;NULL;NULL
9010;3;3;NULL;10;24;NULL;42;57;NULL;NULL;83;4;NULL;26;31;NULL;NULL;65;76;NULL;8;16;NULL;33;NULL;59;66;NULL;NULL
9011;3;3;5;19;NULL;NULL;44;NULL;NULL;70;87;9;NULL;20;35;NULL;54;60;NULL;NULL;NULL;NULL;22;NULL;49;55;NULL;71;89
9012;3;3;3;NULL;NULL;34;45;NULL;NULL;78;80;NULL;15;28;NULL;NULL;52;61;NULL;85;7;17;NULL;37;47;NULL;69;NULL;NULL
9016;3;5;3;NULL;28;NULL;45;NULL;62;NULL;86;NULL;14;NULL;33;48;NULL;64;75;NULL;4;NULL;29;NULL;NULL;53;NULL;76;89
9017;3;5;NULL;15;NULL;31;40;NULL;68;71;NULL;NULL;17;21;NULL;NULL;54;NULL;74;82;2;NULL;25;NULL;46;56;NULL;NULL;87
9018;3;5;1;12;NULL;35;NULL;50;65;NULL;NULL;9;NULL;22;37;NULL;NULL;66;72;NULL;NULL;19;23;NULL;41;59;NULL;NULL;84
9022;3;7;5;NULL;20;NULL;44;NULL;60;NULL;81;NULL;14;NULL;32;46;NULL;67;73;NULL;6;NULL;22;NULL;NULL;55;NULL;75;89
9023;3;7;NULL;13;NULL;30;43;NULL;68;76;NULL;NULL;18;21;NULL;NULL;53;NULL;77;87;4;NULL;29;NULL;48;58;NULL;NULL;90
9024;3;7;8;12;NULL;37;NULL;51;62;NULL;NULL;9;NULL;23;38;NULL;NULL;64;70;NULL;NULL;19;27;NULL;40;54;NULL;NULL;86
9028;3;9;5;NULL;20;NULL;42;NULL;NULL;74;83;NULL;NULL;28;33;NULL;51;64;NULL;89;6;11;NULL;39;47;NULL;66;NULL;NULL
9029;3;9;NULL;13;26;NULL;NULL;54;60;NULL;87;NULL;NULL;29;NULL;44;58;NULL;70;88;1;NULL;NULL;31;46;NULL;61;72;NULL
9030;3;9;7;14;NULL;NULL;40;NULL;NULL;77;80;NULL;18;NULL;38;43;NULL;63;78;NULL;9;NULL;27;NULL;NULL;57;69;NULL;90
9034;3;11;6;NULL;21;NULL;44;NULL;NULL;74;81;NULL;NULL;24;33;NULL;51;64;NULL;85;9;14;NULL;37;48;NULL;68;NULL;NULL
9035;3;11;NULL;12;22;NULL;NULL;55;65;NULL;83;NULL;NULL;29;NULL;40;57;NULL;71;89;2;NULL;NULL;36;47;NULL;67;72;NULL
9036;3;11;1;10;NULL;NULL;41;NULL;NULL;76;80;NULL;16;NULL;32;49;NULL;61;79;NULL;7;NULL;26;NULL;NULL;50;63;NULL;87
9040;3;13;3;NULL;24;NULL;45;NULL;NULL;71;83;NULL;NULL;26;32;NULL;56;60;NULL;86;9;11;NULL;34;46;NULL;63;NULL;NULL
9041;3;13;NULL;17;22;NULL;NULL;50;61;NULL;80;NULL;NULL;23;NULL;41;51;NULL;75;89;7;NULL;NULL;35;48;NULL;69;79;NULL
9042;3;13;2;14;NULL;NULL;40;NULL;NULL;73;81;NULL;18;NULL;39;43;NULL;62;76;NULL;4;NULL;21;NULL;NULL;57;67;NULL;85
