12001;4;0;4;NULL;26;NULL;NULL;56;NULL;71;85;NULL;11;NULL;30;43;NULL;63;78;NULL;NULL;NULL;27;31;NULL;57;69;NULL;86
12002;4;0;8;10;NULL;NULL;42;NULL;65;NULL;81;NULL;NULL;21;33;NULL;54;NULL;75;87;NULL;19;NULL;34;49;NULL;66;76;NULL
12003;4;0;3;NULL;NULL;32;47;NULL;NULL;77;82;NULL;13;22;NULL;NULL;59;60;NULL;88;6;17;NULL;38;48;NULL;68;NULL;NULL
12007;4;2;NULL;14;20;NULL;NULL;56;62;NULL;81;NULL;NULL;24;NULL;40;57;NULL;70;83;1;NULL;NULL;31;45;NULL;64;71;NULL
12008;4;2;6;NULL;21;NULL;44;NULL;NULL;76;87;NULL;NULL;26;32;NULL;55;65;NULL;89;8;11;NULL;37;49;NULL;66;NULL;NULL
12009;4;2;NULL;16;NULL;30;41;NULL;63;NULL;80;NULL;NULL;28;39;NULL;53;NULL;73;88;7;17;NULL;NULL;43;59;NULL;78;NULL
12013;4;4;NULL;NULL;20;NULL;43;51;NULL;71;81;1;NULL;22;33;NULL;55;NULL;NULL;83;6;11;NULL;39;47;NULL;68;NULL;NULL
12014;4;4;4;12;NULL;NULL;41;NULL;62;70;NULL;NULL;18;NULL;32;NULL;52;NULL;78;84;NULL;NULL;26;38;NULL;58;69;NULL;85
12015;4;4;5;NULL;27;NULL;42;NULL;60;NULL;82;NULL;16;NULL;30;49;NULL;65;77;NULL;8;NULL;28;NULL;NULL;56;NULL;79;87
12019;4;6;NULL;11;28;NULL;NULL;52;67;NULL;83;NULL;NULL;29;NULL;43;56;NULL;77;87;8;NULL;NULL;36;45;NULL;69;79;NULL
12020;4;6;2;NULL;21;NULL;40;NULL;NULL;76;81;NULL;NULL;27;30;NULL;51;62;NULL;85;4;18;NULL;37;44;NULL;68;NULL;NULL
12021;4;6;NULL;14;NULL;34;42;NULL;65;NULL;80;NULL;NULL;20;35;NULL;50;NULL;71;84;7;15;NULL;NULL;48;54;NULL;72;NULL
12025;4;8;NULL;NULL;20;NULL;41;55;NULL;79;87;2;NULL;28;36;NULL;59;NULL;NULL;90;6;17;NULL;38;49;NULL;62;NULL;NULL
12026;4;8;5;18;NULL;NULL;43;NULL;64;73;NULL;NULL;19;NULL;30;NULL;54;NULL;74;81;NULL;NULL;25;31;NULL;58;69;NULL;89
12027;4;8;3;NULL;22;NULL;45;NULL;65;NULL;85;NULL;13;NULL;34;47;NULL;68;72;NULL;4;NULL;23;NULL;NULL;57;NULL;78;86
12031;4;10;NULL;10;20;NULL;NULL;54;65;NULL;88;NULL;NULL;25;NULL;41;58;NULL;71;89;9;NULL;NULL;33;45;NULL;68;74;NULL
12032;4;10;NULL;12;NULL;31;42;NULL;60;NULL;80;NULL;NULL;28;36;NULL;56;NULL;72;90;5;19;NULL;NULL;43;57;NULL;75;NULL
