18001;6;0;NULL;16;21;NULL;NULL;54;63;NULL;80;NULL;NULL;24;NULL;45;59;NULL;72;84;7;NULL;NULL;37;47;NULL;68;79;NULL
18002;6;0;NULL;10;NULL;34;41;NULL;69;NULL;86;NULL;NULL;23;39;NULL;52;NULL;73;90;6;19;NULL;NULL;48;55;NULL;78;NULL
18003;6;0;8;11;NULL;NULL;43;NULL;NULL;75;85;NULL;17;NULL;36;46;NULL;65;76;NULL;9;NULL;20;NULL;NULL;51;67;NULL;88
18007;6;2;NULL;17;20;NULL;NULL;55;61;NULL;81;NULL;NULL;28;NULL;42;59;NULL;72;86;3;NULL;NULL;30;49;NULL;64;73;NULL
18008;6;2;NULL;16;NULL;31;41;NULL;68;NULL;83;NULL;NULL;29;33;NULL;53;NULL;70;90;8;18;NULL;NULL;45;58;NULL;75;NULL
18009;6;2;2;11;NULL;NULL;40;NULL;NULL;76;80;NULL;15;NULL;39;44;NULL;65;77;NULL;6;NULL;25;NULL;NULL;57;69;NULL;84
18013;6;4;NULL;NULL;21;33;NULL;52;60;NULL;81;NULL;11;NULL;34;44;NULL;NULL;76;89;5;15;NULL;NULL;48;NULL;68;77;NULL
18014;6;4;8;18;NULL;NULL;40;NULL;63;71;NULL;NULL;19;NULL;30;NULL;53;NULL;73;80;NULL;NULL;23;38;NULL;56;66;NULL;90
18015;6;4;NULL;NULL;20;NULL;42;51;NULL;79;83;4;NULL;24;32;NULL;55;NULL;NULL;84;9;14;NULL;37;49;NULL;61;NULL;NULL
18019;6;6;NULL;NULL;21;33;NULL;55;64;NULL;84;NULL;11;NULL;35;46;NULL;NULL;72;89;6;18;NULL;NULL;49;NULL;66;77;NULL
18020;6;6;NULL;NULL;28;NULL;42;52;NULL;70;81;3;NULL;29;37;NULL;54;NULL;NULL;88;9;12;NULL;38;47;NULL;68;NULL;NULL
18021;6;6;4;13;NULL;NULL;40;NULL;63;74;NULL;NULL;17;NULL;34;NULL;51;NULL;76;80;NULL;NULL;27;39;NULL;58;69;NULL;86
18025;6;8;1;NULL;22;NULL;NULL;50;NULL;71;86;NULL;12;NULL;30;41;NULL;66;76;NULL;NULL;NULL;23;34;NULL;59;69;NULL;88
18026;6;8;9;17;NULL;NULL;44;NULL;63;NULL;83;NULL;NULL;28;32;NULL;54;NULL;78;85;NULL;19;NULL;39;45;NULL;65;79;NULL
18027;6;8;3;NULL;NULL;35;47;NULL;NULL;70;81;NULL;10;26;NULL;NULL;58;62;NULL;89;7;16;NULL;37;48;NULL;64;NULL;NULL
18031;6;10;NULL;NULL;23;30;NULL;54;61;NULL;80;NULL;12;NULL;37;44;NULL;NULL;74;81;2;14;NULL;NULL;45;NULL;66;77;NULL
18032;6;10;NULL;NULL;26;NULL;47;56;NULL;70;86;1;NULL;29;32;NULL;57;NULL;NULL;90;7;17;NULL;38;48;NULL;67;NULL;NULL
18033;6;10;3;10;NULL;NULL;46;NULL;60;73;NULL;NULL;13;NULL;35;NULL;51;NULL;76;82;NULL;NULL;21;36;NULL;53;63;NULL;89
18037;6;12;2;14;NULL;31;NULL;53;61;NULL;NULL;7;NULL;20;34;NULL;NULL;66;NULL;82;NULL;17;29;NULL;41;55;NULL;70;NULL
18038;6;12;NULL;15;24;NULL;NULL;50;NULL;75;83;3;NULL;25;32;NULL;58;NULL;76;NULL;NULL;19;NULL;37;49;NULL;64;NULL;86
18039;6;12;NULL;11;NULL;35;42;NULL;65;NULL;87;NULL;NULL;21;39;NULL;54;NULL;78;88;9;12;NULL;NULL;44;59;NULL;79;NULL
