24004;8;1;8;18;NULL;NULL;44;NULL;64;NULL;84;NULL;NULL;21;32;NULL;57;NULL;75;88;NULL;19;NULL;39;48;NULL;68;77;NULL
24005;8;1;NULL;13;23;NULL;43;52;NULL;NULL;82;1;NULL;26;35;NULL;NULL;60;71;NULL;5;14;NULL;36;NULL;53;67;NULL;NULL
24006;8;1;6;17;NULL;NULL;42;NULL;NULL;70;80;7;NULL;20;38;NULL;50;62;NULL;NULL;NULL;NULL;29;NULL;45;58;NULL;74;89
24010;8;3;NULL;16;23;NULL;44;51;NULL;NULL;84;2;NULL;29;32;NULL;NULL;62;75;NULL;3;18;NULL;34;NULL;56;65;NULL;NULL
24011;8;3;5;10;NULL;NULL;46;NULL;NULL;76;80;7;NULL;20;33;NULL;52;61;NULL;NULL;NULL;NULL;22;NULL;49;54;NULL;79;83
24012;8;3;1;NULL;NULL;36;41;NULL;NULL;78;82;NULL;11;25;NULL;NULL;53;63;NULL;85;4;12;NULL;39;48;NULL;64;NULL;NULL
24016;8;5;NULL;18;NULL;35;43;NULL;67;75;NULL;NULL;19;23;NULL;NULL;57;NULL;79;86;6;NULL;26;NULL;47;59;NULL;NULL;89
24017;8;5;4;NULL;20;NULL;45;NULL;60;NULL;84;NULL;13;NULL;36;46;NULL;61;72;NULL;7;NULL;29;NULL;NULL;58;NULL;73;88
24018;8;5;1;11;NULL;31;NULL;52;63;NULL;NULL;3;NULL;22;34;NULL;NULL;69;78;NULL;NULL;16;27;NULL;41;55;NULL;NULL;90
24022;8;7;NULL;12;NULL;39;46;NULL;66;73;NULL;NULL;13;25;NULL;NULL;50;NULL;74;82;8;NULL;29;NULL;49;52;NULL;NULL;86
24023;8;7;2;NULL;23;NULL;41;NULL;60;NULL;84;NULL;18;NULL;37;48;NULL;65;75;NULL;7;NULL;27;NULL;NULL;54;NULL;77;85
24024;8;7;4;10;NULL;32;NULL;55;62;NULL;NULL;5;NULL;21;34;NULL;NULL;69;71;NULL;NULL;14;22;NULL;45;59;NULL;NULL;90
24028;8;9;NULL;15;24;NULL;NULL;52;NULL;75;86;5;NULL;28;32;NULL;53;NULL;79;NULL;NULL;17;NULL;33;48;NULL;62;NULL;87
24029;8;9;1;11;NULL;NULL;42;NULL;NULL;70;80;NULL;13;NULL;35;49;NULL;61;77;NULL;7;NULL;21;NULL;NULL;54;63;NULL;84
24030;8;9;6;16;NULL;37;NULL;51;60;NULL;NULL;9;NULL;22;39;NULL;NULL;66;NULL;89;NULL;19;26;NULL;45;55;NULL;71;NULL
24034;8;11;4;NULL;24;NULL;40;NULL;63;NULL;86;NULL;14;NULL;35;43;NULL;65;71;NULL;7;NULL;26;NULL;NULL;50;NULL;79;89
24035;8;11;NULL;12;NULL;33;46;NULL;66;72;NULL;NULL;16;23;NULL;NULL;51;NULL;77;83;6;NULL;28;NULL;48;57;NULL;NULL;84
24036;8;11;1;13;NULL;30;NULL;53;61;NULL;NULL;2;NULL;22;32;NULL;NULL;62;75;NULL;NULL;18;29;NULL;42;58;NULL;NULL;88
24040;8;13;5;13;NULL;NULL;43;NULL;60;NULL;83;NULL;NULL;20;36;NULL;57;NULL;73;87;NULL;18;NULL;38;49;NULL;68;77;NULL
24041;8;13;NULL;10;23;NULL;42;51;NULL;NULL;85;2;NULL;26;30;NULL;NULL;63;74;NULL;3;19;NULL;39;NULL;55;67;NULL;NULL
24042;8;13;7;16;NULL;NULL;44;NULL;NULL;70;88;8;NULL;27;37;NULL;54;66;NULL;NULL;NULL;NULL;29;NULL;46;58;NULL;72;90
24046;8;15;1;NULL;20;NULL;43;NULL;NULL;71;81;NULL;NULL;26;32;NULL;56;66;NULL;85;9;12;NULL;37;45;NULL;67;NULL;NULL
24047;8;15;NULL;11;22;NULL;NULL;52;NULL;77;82;3;NULL;23;33;NULL;57;NULL;79;NULL;NULL;18;NULL;34;49;NULL;62;NULL;87
24048;8;15;2;16;NULL;30;NULL;58;68;NULL;NULL;4;NULL;25;31;NULL;NULL;69;NULL;83;NULL;19;28;NULL;48;59;NULL;70;NULL
24052;8;17;NULL;16;NULL;37;40;NULL;65;71;NULL;NULL;19;20;NULL;NULL;50;NULL;78;85;9;NULL;28;NULL;41;51;NULL;NULL;86
24053;8;17;1;11;NULL;31;NULL;56;62;NULL;NULL;2;NULL;21;39;NULL;NULL;69;72;NULL;NULL;15;27;NULL;49;58;NULL;NULL;87
24054;8;17;NULL;NULL;26;33;NULL;55;60;NULL;81;NULL;10;NULL;36;46;NULL;NULL;70;88;7;14;NULL;NULL;47;NULL;63;76;NULL
24058;8;19;5;NULL;21;NULL;43;NULL;NULL;78;83;NULL;NULL;25;32;NULL;55;63;NULL;86;8;18;NULL;37;45;NULL;66;NULL;NULL
