24001;8;0;9;10;NULL;NULL;40;NULL;61;NULL;83;NULL;NULL;25;30;NULL;55;NULL;72;90;NULL;16;28;NULL;49;59;NULL;73;NULL
24002;8;0;3;NULL;22;NULL;NULL;51;NULL;76;86;NULL;15;NULL;31;46;NULL;66;78;NULL;NULL;NULL;27;33;NULL;56;69;NULL;87
24003;8;0;2;NULL;NULL;34;41;NULL;NULL;79;81;NULL;11;24;NULL;NULL;54;63;NULL;85;4;12;NULL;37;47;NULL;65;NULL;NULL
24007;8;2;9;13;NULL;NULL;43;NULL;60;NULL;87;NULL;NULL;24;30;NULL;57;NULL;70;90;NULL;19;NULL;37;47;NULL;68;71;NULL
24008;8;2;6;NULL;21;NULL;NULL;50;NULL;72;81;NULL;17;NULL;31;42;NULL;66;77;NULL;NULL;NULL;28;38;NULL;55;69;NULL;89
24009;8;2;8;14;NULL;NULL;40;NULL;67;NULL;86;NULL;NULL;26;35;NULL;58;NULL;73;88;NULL;15;27;NULL;45;59;NULL;74;NULL
24013;8;4;NULL;NULL;21;38;NULL;56;64;NULL;80;NULL;12;NULL;39;40;NULL;NULL;71;85;8;14;NULL;NULL;49;NULL;68;76;NULL
24014;8;4;2;10;NULL;NULL;48;NULL;62;70;NULL;NULL;17;NULL;30;NULL;51;NULL;74;81;NULL;NULL;25;37;NULL;54;65;NULL;83
24015;8;4;NULL;NULL;24;NULL;42;50;NULL;77;82;5;NULL;28;32;NULL;53;NULL;NULL;87;9;15;NULL;33;44;NULL;66;NULL;NULL
24019;8;6;NULL;NULL;20;33;NULL;57;63;NULL;87;NULL;11;NULL;36;40;NULL;NULL;78;89;9;15;NULL;NULL;43;NULL;64;79;NULL
24020;8;6;6;16;NULL;NULL;42;NULL;61;72;NULL;NULL;19;NULL;30;NULL;51;NULL;76;83;NULL;NULL;24;35;NULL;58;68;NULL;88
24021;8;6;NULL;NULL;26;NULL;44;53;NULL;70;80;1;NULL;28;31;NULL;56;NULL;NULL;81;3;17;NULL;38;47;NULL;67;NULL;NULL
24025;8;8;NULL;12;25;NULL;NULL;50;65;NULL;81;NULL;NULL;27;NULL;41;57;NULL;76;85;4;NULL;NULL;38;43;NULL;69;78;NULL
24026;8;8;3;NULL;23;NULL;44;NULL;NULL;72;82;NULL;NULL;29;30;NULL;56;64;NULL;83;8;18;NULL;36;47;NULL;67;NULL;NULL
24027;8;8;NULL;10;NULL;31;40;NULL;68;NULL;88;NULL;NULL;20;34;NULL;58;NULL;73;90;2;14;NULL;NULL;46;59;NULL;74;NULL
24031;8;10;NULL;NULL;25;36;NULL;52;60;NULL;80;NULL;11;NULL;37;41;NULL;NULL;76;87;3;15;NULL;NULL;49;NULL;67;78;NULL
24032;8;10;NULL;NULL;20;NULL;44;55;NULL;73;81;8;NULL;21;34;NULL;59;NULL;NULL;85;9;10;NULL;38;47;NULL;68;NULL;NULL
24033;8;10;5;17;NULL;NULL;45;NULL;64;70;NULL;NULL;19;NULL;31;NULL;54;NULL;74;82;NULL;NULL;27;39;NULL;56;69;NULL;90
24037;8;12;1;11;NULL;NULL;47;NULL;64;NULL;80;NULL;NULL;24;33;NULL;56;NULL;75;82;NULL;12;25;NULL;48;59;NULL;76;NULL
24038;8;12;4;NULL;21;NULL;NULL;50;NULL;71;86;NULL;15;NULL;34;41;NULL;61;78;NULL;NULL;NULL;22;35;NULL;52;65;NULL;89
24039;8;12;6;NULL;NULL;31;40;NULL;NULL;79;81;NULL;14;28;NULL;NULL;53;62;NULL;84;9;17;NULL;32;45;NULL;69;NULL;NULL
24043;8;14;NULL;14;24;NULL;NULL;54;60;NULL;88;NULL;NULL;29;NULL;40;55;NULL;72;90;8;NULL;NULL;36;44;NULL;64;78;NULL
24044;8;14;NULL;15;NULL;35;46;NULL;63;NULL;80;NULL;NULL;21;38;NULL;50;NULL;73;84;6;17;NULL;NULL;47;53;NULL;75;NULL
24045;8;14;5;10;NULL;NULL;41;NULL;NULL;74;86;NULL;13;NULL;39;42;NULL;61;76;NULL;7;NULL;27;NULL;NULL;51;65;NULL;89
24049;8;16;NULL;NULL;22;NULL;42;54;NULL;79;80;3;NULL;23;32;NULL;59;NULL;NULL;89;4;17;NULL;34;48;NULL;61;NULL;NULL
24050;8;16;6;12;NULL;NULL;45;NULL;64;73;NULL;NULL;13;NULL;30;NULL;53;NULL;77;84;NULL;NULL;29;35;NULL;57;67;NULL;90
24051;8;16;5;NULL;24;NULL;43;NULL;66;NULL;82;NULL;18;NULL;38;44;NULL;68;74;NULL;8;NULL;25;NULL;NULL;52;NULL;75;83
24055;8;18;2;13;NULL;33;NULL;50;64;NULL;NULL;9;NULL;22;39;NULL;NULL;67;NULL;81;NULL;16;27;NULL;42;56;NULL;71;NULL
24056;8;18;NULL;14;23;NULL;NULL;53;NULL;72;87;4;NULL;24;30;NULL;58;NULL;75;NULL;NULL;19;NULL;34;47;NULL;69;NULL;88
24057;8;18;NULL;10;NULL;31;48;NULL;68;NULL;89;NULL;NULL;20;35;NULL;52;NULL;70;90;3;12;NULL;NULL;49;54;NULL;79;NULL
24061;8;20;1;13;NULL;33;NULL;55;62;NULL;NULL;8;NULL;21;38;NULL;NULL;66;NULL;89;NULL;16;25;NULL;45;59;NULL;75;NULL
24062;8;20;NULL;15;20;NULL;NULL;56;NULL;70;82;5;NULL;22;32;NULL;57;NULL;77;NULL;NULL;19;NULL;39;47;NULL;61;NULL;83
24063;8;20;NULL;11;NULL;31;42;NULL;68;NULL;84;NULL;NULL;29;36;NULL;52;NULL;71;90;9;14;NULL;NULL;48;53;NULL;76;NULL
24067;8;22;NULL;11;NULL;35;40;NULL;64;NULL;80;NULL;NULL;22;37;NULL;53;NULL;72;86;4;15;NULL;NULL;41;57;NULL;79;NULL
24068;8;22;NULL;10;24;NULL;NULL;52;NULL;73;84;1;NULL;27;30;NULL;54;NULL;78;NULL;NULL;17;NULL;33;46;NULL;63;NULL;88
