6001;2;0;NULL;12;NULL;30;40;NULL;69;NULL;84;NULL;NULL;25;38;NULL;53;NULL;70;86;8;15;NULL;NULL;48;56;NULL;75;NULL
6002;2;0;NULL;14;23;NULL;NULL;52;NULL;72;88;9;NULL;26;33;NULL;54;NULL;77;NULL;NULL;16;NULL;39;46;NULL;68;NULL;90
6003;2;0;4;17;NULL;NULL;45;NULL;NULL;73;83;NULL;18;NULL;35;47;NULL;60;78;NULL;6;NULL;22;NULL;NULL;59;61;NULL;85
6007;2;2;2;11;NULL;31;NULL;58;62;NULL;NULL;4;NULL;22;32;NULL;NULL;66;NULL;88;NULL;19;28;NULL;47;59;NULL;71;NULL
6008;2;2;NULL;12;24;NULL;NULL;51;NULL;73;85;5;NULL;27;33;NULL;57;NULL;74;NULL;NULL;15;NULL;37;40;NULL;64;NULL;90
6009;2;2;NULL;13;NULL;34;44;NULL;65;NULL;80;NULL;NULL;26;35;NULL;54;NULL;72;83;9;18;NULL;NULL;48;56;NULL;75;NULL
6013;2;4;2;10;NULL;NULL;41;NULL;64;NULL;80;NULL;NULL;21;31;NULL;51;NULL;76;86;NULL;15;27;NULL;47;59;NULL;78;NULL
6014;2;4;7;NULL;25;NULL;NULL;52;NULL;70;81;NULL;16;NULL;32;43;NULL;63;73;NULL;NULL;NULL;28;39;NULL;58;68;NULL;84
6015;2;4;5;NULL;NULL;36;40;NULL;NULL;79;82;NULL;13;23;NULL;NULL;54;65;NULL;87;6;17;NULL;37;48;NULL;67;NULL;NULL
6019;2;6;3;12;NULL;NULL;45;NULL;61;NULL;82;NULL;NULL;20;33;NULL;51;NULL;72;84;NULL;17;NULL;35;48;NULL;68;73;NULL
6020;2;6;2;NULL;22;NULL;NULL;52;NULL;70;81;NULL;19;NULL;30;41;NULL;67;79;NULL;NULL;NULL;28;38;NULL;54;69;NULL;87
6021;2;6;5;11;NULL;NULL;46;NULL;60;NULL;80;NULL;NULL;23;39;NULL;50;NULL;76;85;NULL;15;27;NULL;49;56;NULL;78;NULL
6025;2;8;NULL;NULL;26;NULL;43;52;NULL;78;82;2;NULL;29;30;NULL;59;NULL;NULL;84;9;13;NULL;35;45;NULL;69;NULL;NULL
6026;2;8;3;12;NULL;NULL;44;NULL;64;75;NULL;NULL;18;NULL;33;NULL;53;NULL;76;81;NULL;NULL;27;34;NULL;58;65;NULL;85
