6004;2;1;1;13;NULL;31;NULL;50;64;NULL;NULL;3;NULL;24;32;NULL;NULL;65;NULL;82;NULL;19;28;NULL;41;58;NULL;71;NULL
6005;2;1;2;NULL;21;NULL;43;NULL;NULL;79;80;NULL;NULL;27;36;NULL;57;62;NULL;87;5;11;NULL;37;49;NULL;67;NULL;NULL
6006;2;1;NULL;10;20;NULL;NULL;51;63;NULL;81;NULL;NULL;29;NULL;42;55;NULL;74;89;7;NULL;NULL;34;44;NULL;66;76;NULL
6010;2;3;7;NULL;20;NULL;41;NULL;NULL;70;82;NULL;NULL;25;38;NULL;52;60;NULL;87;8;10;NULL;39;43;NULL;68;NULL;NULL
6011;2;3;NULL;17;21;NULL;NULL;50;63;NULL;84;NULL;NULL;23;NULL;45;55;NULL;76;86;1;NULL;NULL;30;49;NULL;67;77;NULL
6012;2;3;3;14;NULL;NULL;42;NULL;NULL;78;81;NULL;16;NULL;36;46;NULL;61;79;NULL;6;NULL;29;NULL;NULL;53;69;NULL;89
6016;2;5;8;12;NULL;NULL;44;NULL;61;NULL;83;NULL;NULL;24;30;NULL;55;NULL;75;89;NULL;19;NULL;33;46;NULL;62;77;NULL
6017;2;5;NULL;14;26;NULL;45;56;NULL;NULL;90;3;NULL;29;35;NULL;NULL;66;74;NULL;4;18;NULL;38;NULL;57;69;NULL;NULL
6018;2;5;1;11;NULL;NULL;42;NULL;NULL;71;85;9;NULL;20;34;NULL;50;60;NULL;NULL;NULL;NULL;22;NULL;49;53;NULL;72;88
6022;2;7;NULL;13;24;NULL;44;58;NULL;NULL;89;1;NULL;25;32;NULL;NULL;64;71;NULL;9;16;NULL;34;NULL;59;66;NULL;NULL
6023;2;7;6;14;NULL;NULL;42;NULL;NULL;74;83;7;NULL;21;36;NULL;53;63;NULL;NULL;NULL;NULL;29;NULL;43;57;NULL;75;86
6024;2;7;4;NULL;NULL;31;40;NULL;NULL;77;88;NULL;10;26;NULL;NULL;55;62;NULL;90;8;18;NULL;37;47;NULL;65;NULL;NULL
6028;2;9;NULL;10;NULL;32;41;NULL;62;71;NULL;NULL;17;21;NULL;NULL;50;NULL;72;86;4;NULL;22;NULL;48;56;NULL;NULL;88
6029;2;9;6;14;NULL;31;NULL;51;63;NULL;NULL;8;NULL;24;37;NULL;NULL;67;70;NULL;NULL;15;25;NULL;47;55;NULL;NULL;90
